problem_id,problem_set_id,problem_part,problem_type,answer_types,normalized_text,math_preserving_text,answer_key,domain_family,node_codes,node_names,total_interactions,unique_students,clean_first_attempt_interactions,nonempty_answer_count,saw_answer_rate,mean_hint_count,discrete_score_mean,top_answer_surfaces_json,split,reason_codes
8659,PSBBYW,3,Fill-in-the-blank(s),Numeric,What is ( 0 . 3 ) · ( 0 . 5 ) ?,What is (0.3) * (0.5)?,0.15,decimal,6.NS.B.3,"Add, Subtract, Multiply & Divide Multi-Digit Decimals",404,401,383,404,0.047029702970297,0.0198019801980198,0.8712871287128713,"[{""answer_norm"": ""0.15"", ""n"": 298}, {""answer_norm"": "".15"", ""n"": 60}, {""answer_norm"": ""1.5"", ""n"": 20}, {""answer_norm"": ""0.015"", ""n"": 7}, {""answer_norm"": ""0.1"", ""n"": 5}]",model_dev,
8680,PRABD46C,1,Fill-in-the-blank(s),Numeric,"Triangle D E F is a right triangle, and the measure of angle D is 28 ° . What are the measures of the other two angles? ° and °","Triangle D E F is a right triangle, and the measure of angle D is 28 °. What are the measures of the other two angles? ° and °","90, 62",geometry_measurement,8.G.A.5,Use Informal Arguments to Establish Facts about Angles for Similar Triangles,435,427,236,435,0.4459770114942529,0.1103448275862069,0.360919540229885,"[{""answer_norm"": ""90,62"", ""n"": 158}, {""answer_norm"": ""62"", ""n"": 52}, {""answer_norm"": ""62,90"", ""n"": 26}, {""answer_norm"": ""90"", ""n"": 17}, {""answer_norm"": ""28"", ""n"": 15}]",validation,
8869,PRABFFDZ,1,Fill-in-the-blank(s),Numeric,Calculate the sum. 33 . 1 + 1 . 95,Calculate the sum. 33.1 + 1.95,35.05,decimal,6.NS.B.3,"Add, Subtract, Multiply & Divide Multi-Digit Decimals",789,772,712,789,0.0887198986058301,0.0430925221799746,0.7782002534854245,"[{""answer_norm"": ""35.05"", ""n"": 637}, {""answer_norm"": ""34.96"", ""n"": 35}, {""answer_norm"": ""34.05"", ""n"": 15}, {""answer_norm"": ""35.5"", ""n"": 14}, {""answer_norm"": ""5.26"", ""n"": 10}]",validation,
9017,PRABGJXF,1,Fill-in-the-blank(s),Numeric,Calculate the sum. 1 . 075 + 27 . 105,Calculate the sum. 1.075 + 27.105,28.18,decimal,6.NS.B.3,"Add, Subtract, Multiply & Divide Multi-Digit Decimals",772,756,707,772,0.0764248704663212,0.0556994818652849,0.8691709844559585,"[{""answer_norm"": ""28.180"", ""n"": 386}, {""answer_norm"": ""28.18"", ""n"": 324}, {""answer_norm"": ""28.08"", ""n"": 4}, {""answer_norm"": ""29.137875"", ""n"": 4}, {""answer_norm"": ""28.108"", ""n"": 3}]",test,
9184,PRABGJXG,1,Fill-in-the-blank(s),Numeric,Calculate the sum. 0 . 401 + 9 . 28,Calculate the sum. 0.401 + 9.28,9.681,decimal,6.NS.B.3,"Add, Subtract, Multiply & Divide Multi-Digit Decimals",657,642,612,657,0.0639269406392694,0.0197869101978691,0.8508371385083714,"[{""answer_norm"": ""9.681"", ""n"": 571}, {""answer_norm"": ""9.68100"", ""n"": 12}, {""answer_norm"": ""9.429"", ""n"": 11}, {""answer_norm"": ""9.629"", ""n"": 7}, {""answer_norm"": ""9.68"", ""n"": 5}]",model_dev,
9419,PRABJCHU,1,Fill-in-the-blank(s),Numeric,An airplane moves at a constant speed of 120 miles per hour for 3 hours. How far does it go? miles,An airplane moves at a constant speed of 120 miles per hour for 3 hours. How far does it go? miles,360,ratio_percent,7.RP.A.2a,Identify Proportional Relationships,188,188,171,188,0.0851063829787234,0.0159574468085106,0.8351063829787234,"[{""answer_norm"": ""360"", ""n"": 163}, {""answer_norm"": ""40"", ""n"": 15}, {""answer_norm"": ""7.46"", ""n"": 3}, {""answer_norm"": ""260"", ""n"": 1}, {""answer_norm"": ""316"", ""n"": 1}]",model_dev,
9567,PRABJCHV,1,Fill-in-the-blank(s),Numeric,A train moves at constant speed and travels 6 miles in 4 minutes. What is its speed in miles per minute? miles per minute,A train moves at constant speed and travels 6 miles in 4 minutes. What is its speed in miles per minute? miles per minute,2-Mar,ratio_percent,7.RP.A.2a,Identify Proportional Relationships,144,144,136,144,0.0555555555555555,0.0,0.8263888888888888,"[{""answer_norm"": ""1.5"", ""n"": 107}, {""answer_norm"": ""24"", ""n"": 10}, {""answer_norm"": ""1 1/2"", ""n"": 8}, {""answer_norm"": ""0.6"", ""n"": 3}, {""answer_norm"": ""2.5"", ""n"": 3}]",model_dev,
9673,PRABJCHW,1,Fill-in-the-blank(s),Numeric,A car moves at a constant speed of 50 miles per hour. How long does it take the car to go 200 miles? hours,A car moves at a constant speed of 50 miles per hour. How long does it take the car to go 200 miles? hours,4,ratio_percent,7.RP.A.2a,Identify Proportional Relationships,135,135,131,135,0.0296296296296296,0.0,0.9111111111111112,"[{""answer_norm"": ""4"", ""n"": 124}, {""answer_norm"": ""10000"", ""n"": 3}, {""answer_norm"": ""40"", ""n"": 3}, {""answer_norm"": ""50"", ""n"": 2}, {""answer_norm"": ""0.25"", ""n"": 1}]",model_dev,
9946,PSBB8W,4,Fill-in-the-blank(s),Numeric,"If you are standing on a beach right next to the ocean, what is your elevation?","If you are standing on a beach right next to the ocean, what is your elevation?",0,other,6.NS.C.5,Use Positive & Negative Numbers to Represent Quantities,160,158,133,160,0.16875,0.03125,0.775,"[{""answer_norm"": ""0"", ""n"": 138}, {""answer_norm"": ""33"", ""n"": 4}, {""answer_norm"": ""-0"", ""n"": 2}, {""answer_norm"": ""1"", ""n"": 2}, {""answer_norm"": ""50"", ""n"": 2}]",model_dev,
10241,PSBB9H,1,Fill-in-the-blank(s),Numeric,"During the first part of a hike, Andre drank 1.5 liters of the water he brought. If this is 50% of the water he brought, how much water did he bring? liters of water","During the first part of a hike, Andre drank 1.5 liters of the water he brought. If this is 50% of the water he brought, how much water did he bring? liters of water",3,ratio_percent,6.RP.A.3c,Solve Problems Involving Percents,155,155,139,155,0.0903225806451612,0.032258064516129,0.7935483870967742,"[{""answer_norm"": ""3"", ""n"": 126}, {""answer_norm"": ""0.3"", ""n"": 5}, {""answer_norm"": ""3.0"", ""n"": 3}, {""answer_norm"": ""0.75"", ""n"": 2}, {""answer_norm"": "".75"", ""n"": 1}]",test,
10342,PSBB9H,2,Fill-in-the-blank(s),Numeric,"If he drank 80% of his water on his entire hike, how much did he drink? liters of water","If he drank 80% of his water on his entire hike, how much did he drink? liters of water",2.4,ratio_percent,6.RP.A.3c,Solve Problems Involving Percents,155,155,118,155,0.2064516129032258,0.1290322580645161,0.6,"[{""answer_norm"": ""2.4"", ""n"": 103}, {""answer_norm"": ""2.5"", ""n"": 9}, {""answer_norm"": ""2"", ""n"": 5}, {""answer_norm"": ""0.3"", ""n"": 3}, {""answer_norm"": ""1.2"", ""n"": 3}]",test,
10412,PSBCBU,1,Fill-in-the-blank(s),Algebraic Expression,"A right triangle has side lengths of a , b , and c units. The longest side has a length of c units. Complete the equations to show three relations among a , b , and c . c 2 = Use the ^ symbol to represent an exponent. For example: 5 2 should be typed as 5^2","A right triangle has side lengths of a, b, and c units. The longest side has a length of c units. Complete the equations to show three relations among a, b, and c. c^2 = Use the^symbol to represent an exponent. For example: 5^(2) should be typed as 5^2",a^2+b^2,equation_algebra,8.G.B.7,Apply the Pythagorean Theorem to 2D & 3D FIgures,394,392,275,394,0.3020304568527919,0.0507614213197969,0.6649746192893401,"[{""answer_norm"": ""a^2+b^2"", ""n"": 310}, {""answer_norm"": ""a^2 + b^2"", ""n"": 44}, {""answer_norm"": ""b^2+a^2"", ""n"": 12}, {""answer_norm"": ""a^2-b^2"", ""n"": 3}, {""answer_norm"": ""a+b"", ""n"": 2}]",model_dev,
10467,PSBCAR,2,Fill-in-the-blank(s),Numeric,"Use Priya’s method to calculate 1 . 05 · 2 . 8 . You can use the fact that 105 · 28 = 2 , 940 .","Use Priya’s method to calculate (1.05) * (2.8). You can use the fact that 105 * 28 = 2, 940.",2.94,decimal,6.NS.B.3,"Add, Subtract, Multiply & Divide Multi-Digit Decimals",194,193,164,194,0.1443298969072164,0.0515463917525773,0.7680412371134021,"[{""answer_norm"": ""2.940"", ""n"": 91}, {""answer_norm"": ""2.94"", ""n"": 73}, {""answer_norm"": ""2940"", ""n"": 7}, {""answer_norm"": ""29.40"", ""n"": 4}, {""answer_norm"": ""1.05"", ""n"": 2}]",model_dev,
10564,PSBCBU,2,Fill-in-the-blank(s),Algebraic Expression,a 2 = Use the ^ symbol to represent an exponent. For example: 5 2 should be typed as 5^2,a^2 = Use the^symbol to represent an exponent. For example: 5^(2) should be typed as 5^2,c^2-b^2,equation_algebra,8.G.B.7,Apply the Pythagorean Theorem to 2D & 3D FIgures,390,388,285,390,0.2692307692307692,0.0487179487179487,0.6512820512820513,"[{""answer_norm"": ""c^2-b^2"", ""n"": 285}, {""answer_norm"": ""c^2 - b^2"", ""n"": 41}, {""answer_norm"": ""b^2+c^2"", ""n"": 18}, {""answer_norm"": ""c^2+b^2"", ""n"": 13}, {""answer_norm"": ""b^2-c^2"", ""n"": 11}]",model_dev,
10585,PSBCAR,3,Fill-in-the-blank(s),Numeric,Use Priya’s method to calculate 0 . 0015 · 0 . 024 .,Use Priya’s method to calculate (0.0015) * (0.024).,0.000036,decimal,6.NS.B.3,"Add, Subtract, Multiply & Divide Multi-Digit Decimals",194,193,155,194,0.2010309278350515,0.0515463917525773,0.7010309278350515,"[{""answer_norm"": ""0.000036"", ""n"": 79}, {""answer_norm"": ""0.0000360"", ""n"": 46}, {""answer_norm"": "".0000360"", ""n"": 14}, {""answer_norm"": "".000036"", ""n"": 7}, {""answer_norm"": ""0.360"", ""n"": 3}]",model_dev,
10706,PSBCCG,1,Fill-in-the-blank(s),Numeric,The scale of a map says that 8 cm represents 5 km. What distance on the map (in centimeters) represents an actual distance of 8 kilometers? centimeters,The scale of a map says that 8 cm represents 5 km. What distance on the map (in centimeters) represents an actual distance of 8 kilometers? centimeters,12.8,ratio_percent,7.G.A.1,Solve Scale Drawing Problems,9,9,9,9,0.0,0.0,0.5555555555555556,"[{""answer_norm"": ""12.8"", ""n"": 5}, {""answer_norm"": ""9.5"", ""n"": 2}, {""answer_norm"": ""1.25"", ""n"": 1}, {""answer_norm"": ""1.6"", ""n"": 1}]",validation,
10729,PSBCBU,3,Fill-in-the-blank(s),Algebraic Expression,b 2 = Use the ^ symbol to represent an exponent. For example: 5 2 should be typed as 5^2,b^2 = Use the^symbol to represent an exponent. For example: 5^(2) should be typed as 5^2,c^2-a^2,equation_algebra,8.G.B.7,Apply the Pythagorean Theorem to 2D & 3D FIgures,390,388,321,390,0.1769230769230769,0.0256410256410256,0.764102564102564,"[{""answer_norm"": ""c^2-a^2"", ""n"": 312}, {""answer_norm"": ""c^2 - a^2"", ""n"": 41}, {""answer_norm"": ""a^2-c^2"", ""n"": 12}, {""answer_norm"": ""a^2+c^2"", ""n"": 5}, {""answer_norm"": ""a^2 - c^2"", ""n"": 3}]",model_dev,
10737,PSBCB7,1,Fill-in-the-blank(s),Numeric,"Priya, Han, and Elena, are members of the running club at school. Priya was busy studying this week and ran 7 fewer miles than last week. She ran 9 times as far as Elena ran this week. Elena only had time to run 4 miles this week. How many miles did Priya run last week? miles","Priya, Han, and Elena, are members of the running club at school. Priya was busy studying this week and ran 7 fewer miles than last week. She ran 9 times as far as Elena ran this week. Elena only had time to run 4 miles this week. How many miles did Priya run last week? miles",43,equation_algebra,7.EE.B.4a,Solve 2-Step Equations,8,8,8,8,0.0,0.0,0.625,"[{""answer_norm"": ""43"", ""n"": 5}, {""answer_norm"": ""35"", ""n"": 3}]",model_dev,
10794,PRABPNNB,1,Fill-in-the-blank(s),Numeric,Find the value of 49 50 ÷ 7 6 using any method.,Find the value of 49 / 50 / 7 / 6 using any method.,21/25,fraction,6.NS.A.1,Interpret & Compute using Division of Fractions,371,371,314,371,0.1509433962264151,0.1239892183288409,0.7735849056603774,"[{""answer_norm"": ""21/25"", ""n"": 199}, {""answer_norm"": ""0.84"", ""n"": 56}, {""answer_norm"": ""294/350"", ""n"": 29}, {""answer_norm"": ""42/50"", ""n"": 20}, {""answer_norm"": "".84"", ""n"": 5}]",model_dev,
10844,PSBCCG,2,Fill-in-the-blank(s),Numeric,The scale of a map says that 3 cm represents 5 km. What actual distance is represented by 15 cm on the map? kilometers,The scale of a map says that 3 cm represents 5 km. What actual distance is represented by 15 cm on the map? kilometers,25,ratio_percent,7.G.A.1,Solve Scale Drawing Problems,9,9,9,9,0.0,0.0,0.5555555555555556,"[{""answer_norm"": ""3.125"", ""n"": 5}, {""answer_norm"": ""2"", ""n"": 1}, {""answer_norm"": ""2.25"", ""n"": 1}, {""answer_norm"": ""6.25"", ""n"": 1}, {""answer_norm"": ""8"", ""n"": 1}]",validation,
11040,PRABTREC,1,Fill-in-the-blank(s),Numeric,"One day last week, 6 teachers joined 5 7 of the members of the running club in an after-school run. Priya counted a total of 31 people running that day. How many members does the running club have? members","One day last week, 6 teachers joined 5 / 7 of the members of the running club in an after-school run. Priya counted a total of 31 people running that day. How many members does the running club have? members",35,equation_algebra,7.EE.B.4a,Solve 2-Step Equations,10,10,10,10,0.0,0.0,0.9,"[{""answer_norm"": ""35"", ""n"": 9}, {""answer_norm"": ""5/217"", ""n"": 1}]",model_dev,
11049,PSBCD4,1,Fill-in-the-blank(s),Numeric,"There are two different maps of California. On the first map, the scale is 1 cm to 20 km. The distance from Fresno to San Francisco is 15 cm. On the second map, the scale is 1 cm to 100 km. What is the distance from Fresno to San Francisco on the second map? cm","There are two different maps of California. On the first map, the scale is 1 cm to 20 km. The distance from Fresno to San Francisco is 15 cm. On the second map, the scale is 1 cm to 100 km. What is the distance from Fresno to San Francisco on the second map? cm",3,ratio_percent,7.G.A.1,Solve Scale Drawing Problems,22,22,20,22,0.0,0.1363636363636363,0.6818181818181818,"[{""answer_norm"": ""3"", ""n"": 15}, {""answer_norm"": ""1500"", ""n"": 2}, {""answer_norm"": ""75"", ""n"": 2}, {""answer_norm"": ""15"", ""n"": 1}, {""answer_norm"": ""300"", ""n"": 1}]",model_dev,
11131,PRABTRED,1,Fill-in-the-blank(s),Numeric,"Priya and Han plan a fundraiser for the running club. They begin with a balance of - 80 because of expenses. In the first hour of the fundraiser they collect equal donations from 9 parents, which brings their balance to - 44 . How much did each parent give? $","Priya and Han plan a fundraiser for the running club. They begin with a balance of - 80 because of expenses. In the first hour of the fundraiser they collect equal donations from 9 parents, which brings their balance to - 44. How much did each parent give? $",4,equation_algebra,7.EE.B.4a,Solve 2-Step Equations,8,8,8,8,0.0,0.0,1.0,"[{""answer_norm"": ""4"", ""n"": 8}]",model_dev,
11235,PRABTREE,1,Fill-in-the-blank(s),Numeric,"The running club uses the money they raised to pay for a trip to a canyon. At one point during a run in the canyon, the students are at an elevation of 128 feet. After descending at a rate of 50 feet per minute, they reach an elevation of -472 feet. How long did the descent take? minutes","The running club uses the money they raised to pay for a trip to a canyon. At one point during a run in the canyon, the students are at an elevation of 128 feet. After descending at a rate of 50 feet per minute, they reach an elevation of -472 feet. How long did the descent take? minutes",12,equation_algebra,7.EE.B.4a,Solve 2-Step Equations,10,10,10,10,0.0,0.0,0.7,"[{""answer_norm"": ""12"", ""n"": 7}, {""answer_norm"": ""-472"", ""n"": 1}, {""answer_norm"": ""6.88"", ""n"": 1}, {""answer_norm"": ""9.2"", ""n"": 1}]",model_dev,
11331,PRABQYEC,1,Fill-in-the-blank(s),Numeric,"A musician performed at three local fairs. At the first he doubled his money and spent $30. At the second he tripled his money and spent $54. At the third, he quadrupled his money and spent $72. In the end he had $48 left. How much did he have before performing at the fairs? $","A musician performed at three local fairs. At the first he doubled his money and spent $30. At the second he tripled his money and spent $54. At the third, he quadrupled his money and spent $72. In the end he had $48 left. How much did he have before performing at the fairs? $",29,equation_algebra,7.EE.B.4a,Solve 2-Step Equations,17,17,9,17,0.4705882352941176,0.0,0.4705882352941176,"[{""answer_norm"": ""29"", ""n"": 9}, {""answer_norm"": ""15"", ""n"": 2}, {""answer_norm"": ""156"", ""n"": 2}, {""answer_norm"": ""204"", ""n"": 1}, {""answer_norm"": ""27"", ""n"": 1}]",model_dev,
11875,PSBCJK,1,Fill-in-the-blank(s),Numeric,"In 2015, there were roughly 1 × 10 6 high school football players and 2 × 10 3 professional football players in the United States. About how many times more high school football players are there? times more high school football players","In 2015, there were roughly 1 * 10^6 high school football players and 2 * 10^3 professional football players in the United States. About how many times more high school football players are there? times more high school football players",500,ratio_percent,8.EE.A.4,Apply Scientific Notation Operations,259,258,169,259,0.3243243243243243,0.1081081081081081,0.5675675675675675,"[{""answer_norm"": ""500"", ""n"": 181}, {""answer_norm"": ""998000"", ""n"": 11}, {""answer_norm"": ""3"", ""n"": 7}, {""answer_norm"": ""50"", ""n"": 7}, {""answer_norm"": ""1000"", ""n"": 6}]",model_dev,
11914,PSBCM3,1,Fill-in-the-blank(s),Numeric,"Noah bought 15 baseball cards for $9.00. Assuming each baseball card costs the same amount, answer the following questions. At this rate, how much will 30 baseball cards cost? $","Noah bought 15 baseball cards for $9.00. Assuming each baseball card costs the same amount, answer the following questions. At this rate, how much will 30 baseball cards cost? $",18,ratio_percent,6.RP.A.3b,Solve Unit Rate Problems,792,790,691,792,0.1022727272727272,0.0467171717171717,0.8042929292929293,"[{""answer_norm"": ""18"", ""n"": 577}, {""answer_norm"": ""18.00"", ""n"": 97}, {""answer_norm"": ""50"", ""n"": 20}, {""answer_norm"": ""270"", ""n"": 11}, {""answer_norm"": ""7.20"", ""n"": 6}]",model_dev,
12177,PSBCM3,3,Fill-in-the-blank(s),Numeric,"Noah bought 15 baseball cards for $9.00. Assuming each baseball card costs the same amount. At this rate, how much will 12 baseball cards cost? $","Noah bought 15 baseball cards for $9.00. Assuming each baseball card costs the same amount. At this rate, how much will 12 baseball cards cost? $",7.2,ratio_percent,6.RP.A.3b,Solve Unit Rate Problems,789,787,557,789,0.2458808618504436,0.1901140684410646,0.6172370088719898,"[{""answer_norm"": ""7.20"", ""n"": 336}, {""answer_norm"": ""7.2"", ""n"": 215}, {""answer_norm"": ""6"", ""n"": 27}, {""answer_norm"": ""20"", ""n"": 17}, {""answer_norm"": ""7"", ""n"": 13}]",model_dev,
12211,PSBCMS,1,Fill-in-the-blank(s),Numeric,Evaluate: 1 2 3,Evaluate: ((1 / 2))^3,8-Jan,other,8.EE.A.1,Know & Apply Properties of Exponents,310,308,266,310,0.1419354838709677,0.0387096774193548,0.7516129032258064,"[{""answer_norm"": ""1/8"", ""n"": 199}, {""answer_norm"": ""0.125"", ""n"": 40}, {""answer_norm"": "".125"", ""n"": 16}, {""answer_norm"": ""1/16"", ""n"": 9}, {""answer_norm"": ""3/6"", ""n"": 5}]",test,
